No,Polres,Tanggal Kejadian,Waktu Kejadian,Meninggal Dunia,Luka Berat,Luka Ringan,EAN, Rugi Material Kendaraan ,Tingkat Kecelakaan,Tipe Kecelakaan,Penyebab,Nama Jalan,Koordinat GPS - Lintang,Koordinat GPS - Bujur,Status Jalan,Fungsi Jalan,Kelas Jalan,Tipe Jalan,Bentuk Geometri,Cuaca,Kondisi Cahaya
114,BONTANG,2023-07-18,03:00:00,0,1,0,3," Rp10,000,000 ",Sedang,Tabrakan dengan kendaraan parkir di kiri,Manusia,"JL ARIF RAHMAN HAKIM KM. 3, RT 41, RW -, TITIK KOORDINAT 0.167819,117.462331",0.167799646,117.4623815,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
115,BONTANG,2023-07-25,00:20:00,0,0,2,6," Rp35,000,000 ",Ringan,Kendaraan Out of Control keluar ke kanan jalan,Manusia,"JL POROS BONTANG-SAMARINDA KM. 35, RT 21, RW 00, TITIK KOORDINAT -",-0.072093516,117.376,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
116,BONTANG,2023-07-29,03:35:00,1,0,3,21," Rp30,000,000 ",Berat,Tabrakan dengan kendaraan parkir di kiri,Manusia,"JL  POROS BONTANG -SAMARINDA KM 42, RT 014, RW 00, TITIK KOORDINAT -",-0.098028772,117.3528626,Jalan Nasional,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
117,BONTANG,2023-08-06,11:30:00,0,1,0,3," Rp300,000 ",Sedang,"Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan",Manusia,"JL PERINTIS, RT 21, RW -, TITIK KOORDINAT -",-0.326505328,117.4191497,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
118,BONTANG,2023-08-09,12:45:00,0,1,0,3," Rp200,000 ",Sedang,"Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan",Manusia,"JL SULTAN SYAHRIR TEPATNYA DIDEPAN SDN 013, RT -, RW -, TITIK KOORDINAT 0.1192808, 117.4864576",0.119219295,117.4865197,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
119,BONTANG,2023-08-12,15:30:00,0,1,0,3," Rp200,000 ",Sedang,Tabrakan saat menyalip dari kanan,Manusia,"JL POROS SAMARINDA-BONTANG KM. 53, RT 11, RW -, TITIK KOORDINAT -",-0.237007848,117.2681724,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
120,BONTANG,2023-08-17,17:00:00,1,0,1,15," Rp5,000,000 ",Berat,Tabrakan depan - depan,Manusia,"JL POROS SAMARINDA - BONTANG KM 40, RT 02, RW -, TITIK KOORDINAT -",-0.307329504,117.2952591,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
121,BONTANG,2023-08-26,18:00:00,0,1,1,6," Rp500,000 ",Sedang,"Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan",Manusia,"JL PATTIMURA TEPATNYA DI DEPAN GANG ATLETIK 8, RT -, RW -, TITIK KOORDINAT 0.1307924, 117.4978100",0.130797693,117.4978427,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
122,BONTANG,2023-08-28,15:30:00,0,0,1,3," Rp1,000,000 ",Ringan,Tabrakan saat gerakan putar balik,Manusia,"JL CIPTO MANGUNKUSUMO TEPATNYA DI DEPAN SD YPK , RT -, RW -, TITIK KOORDINAT 0.141122,117.475323",0.141135233,117.4753188,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
123,BONTANG,2023-10-04,04:00:00,1,0,0,12," Rp1,000,000 ",Berat,Tabrakan dengan kendaraan parkir di kanan,Manusia,"JL MH THAMRIN TEPATNYA DI DEPAN KIOS PENGGILINGAN DAGING TEH YENI, RT -, RW -, TITIK KOORDINAT 0.139854, 117.489700",0.139820619,117.4896274,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
124,BONTANG,2023-10-12,12:30:00,0,0,1,3," Rp1,000,000 ",Ringan,Tabrakan samping,Manusia,"JL MT HARYONO, RT -, RW -, TITIK KOORDINAT -",0.136094371,117.4882276,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),T (Simpang Tiga),Cerah,Terang / Jelas
125,BONTANG,2023-10-22,16:10:00,0,2,5,21," Rp50,000,000 ",Sedang,Tabrakan depan - depan,Manusia,"JL POROS SAMARINDA - BONTANG KM.44 DESA BADAK MEKAR, RT -, RW -, TITIK KOORDINAT -",-0.303157722,117.26717,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
126,BONTANG,2023-11-12,15:30:00,1,0,0,12," Rp20,000,000 ",Berat,Tabrakan depan - depan,Manusia,"JL POROS BONTANG - SAMARINDA KM.39 DESA MAKARTI KECAMATAN MARANGKAYU KAB.KUKAR, RT -, RW -, TITIK KOORDINAT -0.087865, 117.364304",-0.087864219,117.3643746,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
127,BONTANG,2023-11-22,11:45:00,0,1,1,6," Rp1,000,000 ",Sedang,Tabrakan depan - depan,Manusia,"JL SOEKARNO HATTA, RT 01, RW -, TITIK KOORDINAT 0°04'46.8""N 117°26'54.0""E",0.079692647,117.4482748,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
128,BONTANG,2023-12-05,10:00:00,0,0,4,12," Rp50,000,000 ",Ringan,Tabrakan depan - depan,Kendaraan,"JL POROS MUARABADAK - MARANGKAYU DESA TANJUNG LIMAU KEC.MUARABADAK, RT -, RW -, TITIK KOORDINAT -0.279078, 117.423599",-0.278934335,117.4235022,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
129,BONTANG,2023-12-07,12:30:00,0,1,0,3," Rp300,000 ",Sedang,"Di ruas jalan, pejalan kaki menyeberang dari kiri ke kanan",Manusia,"JL D.I. PANJAITAN TEPATNYA DI DEPAN GG. PIANO 2, RT 04, RW -, TITIK KOORDINAT 0.133673, 117.494110",0.133689107,117.4941054,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
130,BONTANG,2023-12-07,13:00:00,0,0,2,6," Rp1,000,000 ",Ringan,Tabrakan depan - depan,Manusia,"JL CUMI-CUMI KEL.TANJUNG LAUT INDAH KEC.BONTANG SELATAN, RT -, RW -, TITIK KOORDINAT 0.117382, 117.487850",0.117384668,117.4878565,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
131,BONTANG,2023-12-13,02:20:00,1,0,0,12," Rp3,000,000 ",Berat,Tabrakan dengan kendaraan parkir di kiri,Manusia,"JL COKROAMINOTO DESA GAS ALAM, RT -, RW -, TITIK KOORDINAT -0.323177, 117.43442",-0.323163014,117.4343709,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
132,BONTANG,2023-12-15,07:15:00,0,0,1,3," Rp150,000 ",Ringan,Tabrakan depan - belakang,Manusia,"JL BHAYANGKARA NO.1, RT -, RW -, TITIK KOORDINAT 0.134448, 117.475623",0.134434424,117.4756836,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
133,BONTANG,2023-12-17,15:30:00,0,0,2,6," Rp350,000 ",Ringan,Tabrakan dengan kendaraan menyebrang dari sisi kanan jalan,Manusia,"JL IMAM BONJOL, RT -, RW -, TITIK KOORDINAT 0.130083, 117.484176",0.130078193,117.4841735,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
134,BONTANG,2023-12-19,15:45:00,0,1,0,3," Rp3,000,000 ",Sedang,Tabrakan dengan kendaraan parkir di kiri,Manusia,"JL BHAYANGKARA, RT -, RW -, TITIK KOORDINAT 0.133967, 117.476214",0.134084396,117.4761215,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
135,BONTANG,2023-12-24,14:00:00,1,0,1,15," Rp30,000,000 ",Berat,Tabrakan depan - belakang,Manusia,"JL POROS SAMARINDA - BONTANG, RT -, RW -, TITIK KOORDINAT Q7QR+FW2",-0.211346643,117.2922607,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
